Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,asimetria_de_trafico
72,1,1,0.0,27777.77778,BENIGN,0.0
55,1,1,0.0,36363.63636,BENIGN,0.0
3,2,0,4000000.0,666666.6667,BENIGN,1.0
22455,3,1,2493.876642,178.1340459,BENIGN,0.5
195,2,0,61538.46154,10256.41026,BENIGN,1.0
15908,3,1,1508.674881,251.4458134,BENIGN,0.5
50,2,0,240000.0,40000.0,BENIGN,1.0
2,2,0,6000000.0,1000000.0,BENIGN,1.0
64,1,1,0.0,31250.0,BENIGN,0.0
13029,3,0,1381.533502,230.2555837,BENIGN,1.0
230,3,0,0.0,13043.47826,BENIGN,1.0
4,2,0,0.0,500000.0,BENIGN,1.0
49,1,1,0.0,40816.32653,BENIGN,0.0
4,2,0,3000000.0,500000.0,BENIGN,1.0
3,2,0,0.0,666666.6667,BENIGN,1.0
64,1,1,0.0,31250.0,BENIGN,0.0
101677,2,2,2635.797673,39.34026378,BENIGN,0.0
104146,2,2,6644.518272,38.40762007,BENIGN,0.0
23558,4,1,764.0716529,212.2421258,BENIGN,0.6
60455237,13,13,81.58102167,0.430070268,BENIGN,0.0
117417930,22,23,53.87592849,0.383246409,BENIGN,0.022222222222222223
115090132,14,11,0.947083804,0.217221056,BENIGN,0.12
115631775,15,14,29.90527474,0.250796116,BENIGN,0.034482758620689655
105495458,13,11,0.976345351,0.227497946,BENIGN,0.08333333333333333
4,2,0,9250000.0,500000.0,BENIGN,1.0
62465310,4,5,4.754639015,0.14407997,BENIGN,0.1111111111111111
54870339,8,6,2.387446522,0.255146957,BENIGN,0.14285714285714285
64125645,7,2,4.35083343,0.140349465,BENIGN,0.5555555555555556
64125050,7,2,4.3508738,0.140350768,BENIGN,0.5555555555555556
64125403,7,2,4.35084985,0.140349995,BENIGN,0.5555555555555556
36749,1,1,326.5394977,54.42324961,BENIGN,0.0
24270,2,2,13185.00206,164.8125258,BENIGN,0.0
180,2,2,1088888.889,22222.22222,BENIGN,0.0
24306,2,2,16456.84193,164.5684193,BENIGN,0.0
64127838,7,2,4.350684643,0.140344666,BENIGN,0.5555555555555556
10031819,2,2,4.884458143,0.398731277,BENIGN,0.0
60189146,13,12,68.86623711,0.415357281,BENIGN,0.04
23616,1,1,508.1300813,84.68834688,BENIGN,0.0
23572,1,1,509.0785678,84.84642797,BENIGN,0.0
23988,2,2,7003.501751,166.7500417,BENIGN,0.0
1004147,3,3,17.92566228,5.97522076,BENIGN,0.0
5476172,3,1,0.0,0.730437247,BENIGN,0.5
115329118,16,14,7.46559078,0.260125114,BENIGN,0.06666666666666667
115877353,46,51,645.8725373,0.837091955,BENIGN,0.05154639175257732
5363359,9,5,699.375149,2.610304475,BENIGN,0.2857142857142857
115745504,16,14,6.384697241,0.259189333,BENIGN,0.06666666666666667
65191901,10,10,14.51100498,0.306786575,BENIGN,0.0
5617926,10,6,859.2138807,2.848026122,BENIGN,0.25
61235359,16,13,87.07387508,0.473582591,BENIGN,0.10344827586206896
5892897,6,5,957.4238274,1.866654041,BENIGN,0.09090909090909091
5333886,4,4,180.3563106,1.499844579,BENIGN,0.0
5355298,4,4,179.6351949,1.493847775,BENIGN,0.0
85289,1,1,140.6980971,23.44968284,BENIGN,0.0
85234,1,1,140.7888871,23.46481451,BENIGN,0.0
115551434,22,18,43.59097785,0.346166193,BENIGN,0.1
64705019,7,2,4.033690184,0.139092765,BENIGN,0.5555555555555556
33556911,5,4,0.0,0.268201087,BENIGN,0.1111111111111111
63732726,7,2,4.095227309,0.141214735,BENIGN,0.5555555555555556
116031078,16,14,11.24698678,0.25855142,BENIGN,0.06666666666666667
63670728,7,2,4.099214949,0.14135224,BENIGN,0.5555555555555556
4880128,5,1,34.63023921,1.229475948,BENIGN,0.6666666666666666
3069740,2,1,0.0,0.977281464,BENIGN,0.3333333333333333
3877698,5,1,43.58255852,1.54730977,BENIGN,0.6666666666666666
4876427,5,1,34.65652208,1.230409068,BENIGN,0.6666666666666666
119640776,72,72,577.8297526,1.203603026,BENIGN,0.0
61198293,17,14,136.4253738,0.506550076,BENIGN,0.0967741935483871
282,2,2,964539.0071,14184.39716,BENIGN,0.0
282,2,2,638297.8723,14184.39716,BENIGN,0.0
48869,2,2,6261.638257,81.85148049,BENIGN,0.0
24121,2,2,15339.33087,165.830604,BENIGN,0.0
196,2,2,1397959.184,20408.16327,BENIGN,0.0
47390,2,2,10846.17008,84.40599283,BENIGN,0.0
48579,2,2,11733.46508,82.34010581,BENIGN,0.0
70851,2,2,7988.595786,56.45650732,BENIGN,0.0
70116,2,2,5334.017913,57.04831993,BENIGN,0.0
24220,2,2,17010.73493,165.1527663,BENIGN,0.0
47744,2,2,14033.17694,83.78016086,BENIGN,0.0
97033,2,2,3194.789402,41.22308905,BENIGN,0.0
47972,2,2,6795.630785,83.38197282,BENIGN,0.0
239,2,2,1656903.766,16736.40167,BENIGN,0.0
236,2,2,1737288.136,16949.15254,BENIGN,0.0
24027,2,2,10571.44046,166.4793774,BENIGN,0.0
24010,2,2,6164.098292,166.5972511,BENIGN,0.0
224,2,2,1294642.857,17857.14286,BENIGN,0.0
24187,2,2,13561.00385,165.3780957,BENIGN,0.0
220,2,2,1336363.636,18181.81818,BENIGN,0.0
109252,2,2,3533.116099,36.61260206,BENIGN,0.0
344447,2,2,1109.02403,11.61281707,BENIGN,0.0
43004,2,2,4976.281276,93.01460329,BENIGN,0.0
24219,2,2,11808.91036,165.1595854,BENIGN,0.0
24514,2,2,6363.710533,163.1720649,BENIGN,0.0
73627,2,2,3667.132981,54.32789602,BENIGN,0.0
71149,2,2,3457.532783,56.22004526,BENIGN,0.0
214,2,2,1485981.308,18691.58879,BENIGN,0.0
186,2,2,1397849.462,21505.37634,BENIGN,0.0
48365,2,2,4424.687274,82.70443503,BENIGN,0.0
24350,2,2,8049.281314,164.2710472,BENIGN,0.0
71848,2,2,3590.914152,55.67308763,BENIGN,0.0
170780,2,2,3337.627357,23.42194636,BENIGN,0.0
85600,2,2,2827.102804,46.72897196,BENIGN,0.0
24231,2,2,12876.06785,165.0777929,BENIGN,0.0
200,2,2,1320000.0,20000.0,BENIGN,0.0
23744,2,2,8002.021563,168.4636119,BENIGN,0.0
73364,2,2,4007.415081,54.52265416,BENIGN,0.0
47849,2,2,5977.136408,83.5963134,BENIGN,0.0
48813,2,2,5121.586463,81.9453834,BENIGN,0.0
23700,2,2,6919.831224,168.7763713,BENIGN,0.0
111095,2,2,2862.41505,36.00522076,BENIGN,0.0
182,2,2,1032967.033,21978.02198,BENIGN,0.0
142747,2,2,2928.257687,28.02160466,BENIGN,0.0
47480,2,2,11583.82477,84.24599832,BENIGN,0.0
127789,2,2,3239.715468,31.30159873,BENIGN,0.0
297,2,2,1164983.165,13468.01347,BENIGN,0.0
23806,2,2,17138.5365,168.0248677,BENIGN,0.0
260,2,2,1369230.769,15384.61538,BENIGN,0.0
24898,2,2,9960.639409,160.6554743,BENIGN,0.0
178,2,2,898876.4045,22471.91011,BENIGN,0.0
1059,2,2,313503.305,3777.148253,BENIGN,0.0
48831,2,2,6430.341381,81.91517683,BENIGN,0.0
923,2,2,214517.8765,4333.694475,BENIGN,0.0
48403,2,2,10867.09501,82.63950582,BENIGN,0.0
48517,2,2,5441.391677,82.44532844,BENIGN,0.0
76353,2,2,3221.877333,52.38824932,BENIGN,0.0
209,2,2,1100478.469,19138.75598,BENIGN,0.0
86425,2,2,4142.319931,46.28290425,BENIGN,0.0
236,2,2,1067796.61,16949.15254,BENIGN,0.0
190,2,2,1378947.368,21052.63158,BENIGN,0.0
93898,2,2,3301.45477,42.59941639,BENIGN,0.0
244,2,2,1836065.574,16393.44262,BENIGN,0.0
154801,2,2,1834.613471,25.83962636,BENIGN,0.0
24294,2,2,10784.55586,164.6497077,BENIGN,0.0
24325,2,2,30585.81706,164.4398767,BENIGN,0.0
47299,2,2,10275.05867,84.56838411,BENIGN,0.0
24711,2,2,13273.44098,161.8712314,BENIGN,0.0
219,2,2,1479452.055,18264.84018,BENIGN,0.0
48253,2,2,4766.543013,82.89640022,BENIGN,0.0
23966,2,2,6843.027622,166.9031127,BENIGN,0.0
248,2,2,1572580.645,16129.03226,BENIGN,0.0
24978,2,2,16094.16286,160.140924,BENIGN,0.0
1324,2,2,209969.7885,3021.148036,BENIGN,0.0
217,2,2,1465437.788,18433.17972,BENIGN,0.0
24516,2,2,6363.191385,163.1587535,BENIGN,0.0
238,2,2,1361344.538,16806.72269,BENIGN,0.0
329,2,2,1045592.705,12158.05471,BENIGN,0.0
279,2,2,1426523.297,14336.91756,BENIGN,0.0
269,2,2,929368.0297,14869.88848,BENIGN,0.0
60351,2,2,4970.920117,66.2789349,BENIGN,0.0
23851,2,2,16435.36959,167.7078529,BENIGN,0.0
342,2,2,1181286.55,11695.90643,BENIGN,0.0
7202,2,2,59983.33796,555.4012774,BENIGN,0.0
77729,2,2,5557.771231,51.46084473,BENIGN,0.0
59578,2,2,5337.540703,67.13887677,BENIGN,0.0
346,2,2,1167630.058,11560.69364,BENIGN,0.0
24662,2,2,13705.2956,162.1928473,BENIGN,0.0
24853,2,2,25912.3647,160.9463646,BENIGN,0.0
60809,2,2,6084.625631,65.77973655,BENIGN,0.0
24325,2,2,16690.64748,164.4398767,BENIGN,0.0
172,2,2,1453488.372,23255.81395,BENIGN,0.0
384,2,2,1552083.333,10416.66667,BENIGN,0.0
47718,2,2,15884.99099,83.82580997,BENIGN,0.0
48967,2,2,3716.788858,81.6876672,BENIGN,0.0
426,2,2,1183098.592,9389.671362,BENIGN,0.0
413,2,2,978208.2324,9685.230024,BENIGN,0.0
305,2,2,1062295.082,13114.7541,BENIGN,0.0
5219321,4,4,228.3821976,1.532766427,BENIGN,0.0
5217672,4,4,230.3709394,1.533250844,BENIGN,0.0
92447,3,1,129.804104,43.26803466,BENIGN,0.5
23683,1,1,506.6925643,84.44876071,BENIGN,0.0
23218,1,1,516.8403825,86.14006374,BENIGN,0.0
115361321,16,14,7.515517268,0.260052501,BENIGN,0.06666666666666667
115649051,16,14,24.12471158,0.259405501,BENIGN,0.06666666666666667
116693687,18,16,40.92766389,0.291361091,BENIGN,0.058823529411764705
116267964,26,21,116.9711719,0.404238609,BENIGN,0.10638297872340426
116698181,19,16,41.16602297,0.299918985,BENIGN,0.08571428571428572
116269167,24,21,118.0708554,0.387032961,BENIGN,0.06666666666666667
116651337,19,16,50.27803496,0.300039424,BENIGN,0.08571428571428572
116696924,19,16,41.61206511,0.299922216,BENIGN,0.08571428571428572
117650210,18,16,55.80100537,0.288992259,BENIGN,0.058823529411764705
116126556,26,23,155.5544281,0.421953442,BENIGN,0.061224489795918366
115764668,27,23,163.0894843,0.43191071,BENIGN,0.08
115764229,27,20,127.1549953,0.405997607,BENIGN,0.14893617021276595
116030350,29,26,217.4086349,0.474013911,BENIGN,0.05454545454545454
119454510,108,119,1814.397799,1.900304978,BENIGN,0.048458149779735685
10185721,4,3,246.0306934,0.687236574,BENIGN,0.14285714285714285
28334,1,1,0.0,70.58657443,BENIGN,0.0
116619503,22,19,50.45468252,0.351570697,BENIGN,0.07317073170731707
709351,8,7,6455.19637,21.14608988,BENIGN,0.06666666666666667
78261,3,0,0.0,38.33326944,BENIGN,1.0
139813,4,4,9205.152597,57.21928576,BENIGN,0.0
5430688,3,1,2.577942242,0.736554926,BENIGN,0.5
40492,1,1,296.3548355,49.39247259,BENIGN,0.0
5087755,4,3,269.6670732,1.375852414,BENIGN,0.14285714285714285
5084468,2,2,41.69561103,0.786709642,BENIGN,0.0
42181,1,1,0.0,47.41471279,BENIGN,0.0
42083,1,1,0.0,47.52512891,BENIGN,0.0
116029258,16,14,10.6524856,0.258555476,BENIGN,0.06666666666666667
50559,1,1,0.0,39.55774442,BENIGN,0.0
391668,4,5,7501.25106,22.97864518,BENIGN,0.1111111111111111
1376642,4,5,2134.178675,6.537647406,BENIGN,0.1111111111111111
33196,1,1,0.0,60.24822268,BENIGN,0.0
33156,1,1,0.0,60.32090723,BENIGN,0.0
5655228,3,1,0.0,0.707310121,BENIGN,0.5
5655191,3,1,0.0,0.707314749,BENIGN,0.5
5892966,3,1,0.0,0.67877534,BENIGN,0.5
5655581,3,1,0.0,0.707265973,BENIGN,0.5
17859803,7,7,251.1785824,0.783883226,BENIGN,0.0
18983299,5,5,115.9966979,0.526778828,BENIGN,0.0
19165359,7,6,234.0681435,0.678307148,BENIGN,0.07692307692307693
19589548,5,5,114.4998343,0.510476301,BENIGN,0.0
5271150,3,1,0.0,0.75884769,BENIGN,0.5
24768812,6,6,89.06361758,0.484480241,BENIGN,0.0
63686775,7,2,4.098182079,0.141316623,BENIGN,0.5555555555555556
61216352,17,14,107.7653239,0.506400643,BENIGN,0.0967741935483871
5246613,4,4,115.1218891,1.524793233,BENIGN,0.0
46887,1,1,0.0,42.6557468,BENIGN,0.0
5655642,3,1,0.0,0.707258345,BENIGN,0.5
60360595,9,9,23.59155008,0.298207796,BENIGN,0.0
61200005,13,13,139.5261324,0.424836567,BENIGN,0.0
3045085,4,4,318.8745142,2.627184463,BENIGN,0.0
3114084,11,9,2130.321469,6.422434334,BENIGN,0.1
3485050,10,7,1608.585243,4.877978795,BENIGN,0.17647058823529413
51021,1,1,0.0,39.19954529,BENIGN,0.0
152675,3,4,18143.11446,45.84902571,BENIGN,0.14285714285714285
180155,4,5,14942.68824,49.95698149,BENIGN,0.1111111111111111
108688,3,0,0.0,27.60194318,BENIGN,1.0
4189,2,0,0.0,477.4409167,BENIGN,1.0
5655570,9,6,856.3239426,2.652252558,BENIGN,0.2
61022471,14,14,133.2459972,0.458847365,BENIGN,0.0
115745434,16,14,12.31150077,0.25918949,BENIGN,0.06666666666666667
115747166,16,14,12.31131655,0.259185612,BENIGN,0.06666666666666667
60331126,9,9,12.54742038,0.298353457,BENIGN,0.0
5176755,3,1,0.0,0.772684819,BENIGN,0.5
60209889,9,9,45.98912315,0.298954213,BENIGN,0.0
90620283,19,16,60.5162533,0.386227,BENIGN,0.08571428571428572
61883710,16,13,92.04360889,0.468620902,BENIGN,0.10344827586206896
62610323,19,14,107.8416414,0.527069634,BENIGN,0.15151515151515152
20244084,5,4,45.29718411,0.444574326,BENIGN,0.1111111111111111
61893753,21,16,147.1230869,0.597798618,BENIGN,0.13513513513513514
91940,3,4,10963.67196,76.13661083,BENIGN,0.14285714285714285
99611,3,0,0.0,30.11715574,BENIGN,1.0
5910859,3,1,0.0,0.676720592,BENIGN,0.5
115763869,16,14,7.143852457,0.259148215,BENIGN,0.06666666666666667
13541896,3,2,0.0,0.369224516,BENIGN,0.2
13283054,3,2,0.0,0.376419459,BENIGN,0.2
114468439,12,13,0.0,0.218400812,BENIGN,0.04
112930442,14,13,13.46846761,0.239085224,BENIGN,0.037037037037037035
114341552,12,14,0.271117537,0.227388902,BENIGN,0.07692307692307693
65235459,17,13,92.75630298,0.459872598,BENIGN,0.13333333333333333
75948680,17,14,64.46458319,0.408170359,BENIGN,0.0967741935483871
361109,3,4,2107.396936,19.38472871,BENIGN,0.14285714285714285
130713,3,0,137.7062725,22.95104542,BENIGN,1.0
64438106,7,2,4.003842074,0.13966891,BENIGN,0.5555555555555556
63364230,98,117,2144.85365,3.393081554,BENIGN,0.08837209302325581
65105828,31,16,279.3451916,0.721901578,BENIGN,0.3191489361702128
116277341,11,8,9.649343461,0.163402429,BENIGN,0.15789473684210525
5763816,5,1,29.49434888,1.040977019,BENIGN,0.6666666666666666
5461360,7,4,143.7370911,2.014150322,BENIGN,0.2727272727272727
16917188,10,8,141.5128803,1.064006619,BENIGN,0.1111111111111111
16908488,8,8,142.1179706,0.946270299,BENIGN,0.0
129,2,0,0.0,15503.87597,BENIGN,1.0
110188742,16,13,32.88902236,0.263184782,BENIGN,0.10344827586206896
5054420,9,6,861.0285651,2.967699558,BENIGN,0.2
5109659,9,6,851.720242,2.935616643,BENIGN,0.2
113251506,20,18,30.10997487,0.335536377,BENIGN,0.05263157894736842
5949102,7,4,135.4826325,1.849018558,BENIGN,0.2727272727272727
30903146,10,11,88.01692876,0.679542465,BENIGN,0.047619047619047616
30904873,10,11,88.01201027,0.679504491,BENIGN,0.047619047619047616
366,2,2,808743.1694,10928.96175,BENIGN,0.0
239,2,2,887029.2887,16736.40167,BENIGN,0.0
224,2,2,946428.5714,17857.14286,BENIGN,0.0
95992,2,2,3541.96183,41.67013918,BENIGN,0.0
305,2,2,970491.8033,13114.7541,BENIGN,0.0
247,2,2,858299.5951,16194.33198,BENIGN,0.0
1144837,2,2,185.1792002,3.493947173,BENIGN,0.0
334,2,2,886227.5449,11976.0479,BENIGN,0.0
195,2,2,1087179.487,20512.82051,BENIGN,0.0
253,2,2,837944.664,15810.27668,BENIGN,0.0
314,2,2,942675.1592,12738.8535,BENIGN,0.0
266,2,2,1112781.955,15037.59398,BENIGN,0.0
257,2,2,824902.7237,15564.20233,BENIGN,0.0
203,2,2,1044334.975,19704.4335,BENIGN,0.0
258,2,2,1147286.822,15503.87597,BENIGN,0.0
317,2,2,933753.9432,12618.29653,BENIGN,0.0
258,2,2,821705.4264,15503.87597,BENIGN,0.0
288,2,2,736111.1111,13888.88889,BENIGN,0.0
208,2,2,1250000.0,19230.76923,BENIGN,0.0
24093,2,2,7969.119661,166.0233263,BENIGN,0.0
268,2,2,985074.6269,14925.37313,BENIGN,0.0
306,2,2,1045751.634,13071.89542,BENIGN,0.0
23863,2,2,8045.928844,167.6235176,BENIGN,0.0
238,2,2,672268.9076,16806.72269,BENIGN,0.0
62757,2,2,4366.046815,63.73790972,BENIGN,0.0
163,2,2,1300613.497,24539.8773,BENIGN,0.0
191,2,2,1361256.545,20942.40838,BENIGN,0.0
167,2,2,958083.8323,23952.09581,BENIGN,0.0
239,2,2,1146443.515,16736.40167,BENIGN,0.0
215,2,2,762790.6977,18604.65116,BENIGN,0.0
212,2,2,773584.9057,18867.92453,BENIGN,0.0
62238,2,2,3952.56917,64.2694174,BENIGN,0.0
314,2,2,2216560.51,12738.8535,BENIGN,0.0
213,2,2,1352112.676,18779.34272,BENIGN,0.0
232,2,2,689655.1724,17241.37931,BENIGN,0.0
157,2,2,1171974.522,25477.70701,BENIGN,0.0
254,2,2,976377.9528,15748.0315,BENIGN,0.0
48569,2,2,8853.383846,82.35705903,BENIGN,0.0
169,2,2,946745.5621,23668.63905,BENIGN,0.0
206,2,2,1398058.252,19417.47573,BENIGN,0.0
17702,2,2,13896.73483,225.963168,BENIGN,0.0
191,2,2,963350.7853,20942.40838,BENIGN,0.0
240,2,2,666666.6667,16666.66667,BENIGN,0.0
151,2,2,927152.3179,26490.06623,BENIGN,0.0
60852,2,2,8118.056925,65.73325445,BENIGN,0.0
405,2,2,1718518.519,9876.54321,BENIGN,0.0
60256,2,2,8198.353691,66.3834307,BENIGN,0.0
59516,2,2,3226.023254,67.2088178,BENIGN,0.0
202,2,2,1564356.436,19801.9802,BENIGN,0.0
254,2,2,1228346.457,15748.0315,BENIGN,0.0
185,2,2,994594.5946,21621.62162,BENIGN,0.0
62345,2,2,3753.308204,64.1591146,BENIGN,0.0
61357,2,2,4009.32249,65.1922356,BENIGN,0.0
197,2,2,1218274.112,20304.56853,BENIGN,0.0
147,2,2,952380.9524,27210.88435,BENIGN,0.0
146413,2,2,1379.65891,27.31997842,BENIGN,0.0
18445,2,2,12686.36487,216.8609379,BENIGN,0.0
188,2,2,1680851.064,21276.59574,BENIGN,0.0
217,2,2,1364055.3,18433.17972,BENIGN,0.0
58901,2,2,3259.706966,67.91056179,BENIGN,0.0
200,2,2,1110000.0,20000.0,BENIGN,0.0
185,2,2,1340540.541,21621.62162,BENIGN,0.0
47998,2,2,3750.156257,83.3368057,BENIGN,0.0
145300,2,2,1472.814866,27.52924983,BENIGN,0.0
48206,2,2,3733.975024,82.97722275,BENIGN,0.0
18465,2,2,13322.50203,216.6260493,BENIGN,0.0
145202,2,2,1473.808901,27.54782992,BENIGN,0.0
305,2,2,891803.2787,13114.7541,BENIGN,0.0
330,2,2,1006060.606,12121.21212,BENIGN,0.0
205,2,2,1034146.341,19512.19512,BENIGN,0.0
208,2,2,1211538.462,19230.76923,BENIGN,0.0
202,2,2,970297.0297,19801.9802,BENIGN,0.0
60655,2,2,4088.698376,65.946748,BENIGN,0.0
49120,2,2,6514.65798,81.43322476,BENIGN,0.0
46253,2,2,5448.295246,86.48087692,BENIGN,0.0
48998,2,2,4489.979183,81.63598514,BENIGN,0.0
252,2,2,1174603.175,15873.01587,BENIGN,0.0
47490,2,2,5306.380291,84.22825858,BENIGN,0.0
260,2,2,1269230.769,15384.61538,BENIGN,0.0
60064,2,2,4128.929142,66.59563133,BENIGN,0.0
276,2,2,710144.9275,14492.75362,BENIGN,0.0
217,2,2,976958.5253,18433.17972,BENIGN,0.0
336,2,2,880952.381,11904.7619,BENIGN,0.0
60089,2,2,3528.099985,66.56792425,BENIGN,0.0
304,2,2,973684.2105,13157.89474,BENIGN,0.0
286,2,2,741258.7413,13986.01399,BENIGN,0.0
334,2,2,886227.5449,11976.0479,BENIGN,0.0
252,2,2,1174603.175,15873.01587,BENIGN,0.0
326,2,2,907975.4601,12269.93865,BENIGN,0.0
196,2,2,1081632.653,20408.16327,BENIGN,0.0
127215,20,25,4826.474865,353.7318712,BENIGN,0.1111111111111111
10109,15,6,1968246.117,2077.356811,BENIGN,0.42857142857142855
1,2,0,617000000.0,2000000.0,BENIGN,1.0
52,1,2,0.0,57692.30769,BENIGN,0.3333333333333333
5092029,8,4,812.0535056,2.356624442,BENIGN,0.3333333333333333
115765005,21,18,43.42417642,0.336889373,BENIGN,0.07692307692307693
115765087,22,18,43.38959293,0.345527318,BENIGN,0.1
115765568,22,18,43.39805079,0.345525882,BENIGN,0.1
5053702,9,6,816.8269518,2.968121191,BENIGN,0.2
5092018,9,6,810.6805593,2.945786916,BENIGN,0.2
16654,1,1,5764.38093,120.0912694,BENIGN,0.0
5824667,7,4,134.771653,1.888519979,BENIGN,0.2727272727272727
18874461,8,8,86.04219215,0.847706327,BENIGN,0.0
4560284,9,9,701.0528292,3.947122591,BENIGN,0.0
10698916,8,9,148.3327844,1.58894602,BENIGN,0.058823529411764705
5776225,7,4,135.9019083,1.90435795,BENIGN,0.2727272727272727
7059396,7,7,224.2401475,1.983172498,BENIGN,0.0
10527347,46,71,12277.54723,11.11391123,BENIGN,0.21367521367521367
40180580,11,10,39.49669218,0.522640539,BENIGN,0.047619047619047616
161,2,0,0.0,12422.36025,BENIGN,1.0
99,2,0,0.0,20202.0202,BENIGN,1.0
122,2,0,0.0,16393.44262,BENIGN,1.0
15329,1,1,0.0,130.471655,BENIGN,0.0
119,2,0,0.0,16806.72269,BENIGN,1.0
74639432,14,14,38.63909361,0.375136831,BENIGN,0.0
75187805,14,14,38.4769844,0.372400817,BENIGN,0.0
75612475,14,14,38.24765688,0.370309264,BENIGN,0.0
112324805,23,18,83.03597767,0.365012875,BENIGN,0.12195121951219512
111423665,22,20,83.06134967,0.376939674,BENIGN,0.047619047619047616
111326348,21,17,63.62375239,0.341338782,BENIGN,0.10526315789473684
119956580,19,15,33.67051645,0.28343589,BENIGN,0.11764705882352941
112987816,18,15,30.77322957,0.29206689,BENIGN,0.09090909090909091
119945309,18,15,24.10265165,0.275125391,BENIGN,0.09090909090909091
119943588,17,14,24.05297397,0.258454833,BENIGN,0.0967741935483871
112117489,17,15,20.43392178,0.285414883,BENIGN,0.0625
112111662,17,15,20.51526094,0.285429717,BENIGN,0.0625
5921778,7,4,124.962469,1.857550215,BENIGN,0.2727272727272727
5922112,7,4,124.9554213,1.857445452,BENIGN,0.2727272727272727
5923022,7,4,124.9362234,1.857160078,BENIGN,0.2727272727272727
5694827,7,4,78.31668987,1.931577553,BENIGN,0.2727272727272727
60565621,14,11,41.37660869,0.412775426,BENIGN,0.12
786239,13,12,4990.848839,31.79694724,BENIGN,0.04
5905916,9,5,648.6716032,2.370504423,BENIGN,0.2857142857142857
5885772,9,7,651.9110832,2.718419946,BENIGN,0.125
65188697,14,16,98.66741162,0.46020248,BENIGN,0.06666666666666667
65189214,14,16,99.6944065,0.46019883,BENIGN,0.06666666666666667
60760910,14,12,52.61606516,0.427906692,BENIGN,0.07692307692307693
60701965,14,11,52.1894143,0.411848282,BENIGN,0.12
20529501,13,12,572.1522408,1.21775975,BENIGN,0.04
97,2,0,0.0,20618.5567,BENIGN,1.0
71811,1,1,1336.842545,27.85088635,BENIGN,0.0
84400,1,1,1137.440758,23.69668246,BENIGN,0.0
16904,1,1,5679.1292,118.3151917,BENIGN,0.0
66857,1,1,1435.900504,29.91459383,BENIGN,0.0
91094,1,1,1053.856456,21.95534283,BENIGN,0.0
94700,1,1,1013.727561,21.11932418,BENIGN,0.0
382106,6,5,10672.43121,28.78782327,BENIGN,0.09090909090909091
64069687,2,0,1.154992376,0.03121601,BENIGN,1.0
64069689,2,0,1.15499234,0.031216009,BENIGN,1.0
63655233,37,47,1421.32855,1.319608712,BENIGN,0.11904761904761904
63654302,26,41,1071.820723,1.052560438,BENIGN,0.22388059701492538
64096175,188,338,10027.1194,8.206417934,BENIGN,0.28517110266159695
63655763,101,152,4840.441548,3.97450267,BENIGN,0.2015810276679842
63557399,17,15,304.2132042,0.5034819,BENIGN,0.0625
59728425,20,19,422.897473,0.65295544,BENIGN,0.02564102564102564
235888,2,2,1203.961202,16.95720003,BENIGN,0.0
188,2,2,1021276.596,21276.59574,BENIGN,0.0
85384,2,2,3466.691652,46.84718448,BENIGN,0.0
48798,2,2,3524.73462,81.97057256,BENIGN,0.0
165730,2,2,1665.359319,24.13564231,BENIGN,0.0
23915,2,2,7359.397867,167.2590424,BENIGN,0.0
201691,2,2,1447.759196,19.83231775,BENIGN,0.0
1323104,2,2,238.8323216,3.023193944,BENIGN,0.0
207876,2,2,4262.156285,19.24224057,BENIGN,0.0
37326,20,14,533060.0654,910.8932112,BENIGN,0.17647058823529413
2,2,0,309000000.0,1000000.0,BENIGN,1.0
94,5,0,0.0,53191.48936,BENIGN,1.0
1,2,0,0.0,2000000.0,BENIGN,1.0
157412,30,24,3811.653495,343.0488146,BENIGN,0.1111111111111111
49,1,2,0.0,61224.4898,BENIGN,0.3333333333333333
51,3,4,0.0,137254.902,BENIGN,0.14285714285714285
64069725,2,0,0.842831774,0.031215992,BENIGN,1.0
65325,3,0,750.0956755,45.92422503,BENIGN,1.0
30542435,11,6,73.92992733,0.556602642,BENIGN,0.29411764705882354
29789348,38,36,805.0864356,2.484109421,BENIGN,0.02702702702702703
737127,9,9,7666.250185,24.41912995,BENIGN,0.0
578,4,0,95155.70934,6920.415225,BENIGN,1.0
482531,13,8,12807.46729,43.52051993,BENIGN,0.23809523809523808
5770167,13,11,1222.494947,4.159325025,BENIGN,0.08333333333333333
54842808,4,0,0.820526914,0.072935726,BENIGN,1.0
5461046,14,15,2273.374002,5.310337983,BENIGN,0.034482758620689655
58181212,4,0,0.773445558,0.068750716,BENIGN,1.0
23435,1,1,12203.96842,85.34243653,BENIGN,0.0
103430,1,1,3557.961907,19.33674949,BENIGN,0.0
101071,1,1,1543.469442,19.78806977,BENIGN,0.0
235291,1,1,697.0092354,8.500112626,BENIGN,0.0
94744829,2,2,4.496287602,0.042218663,BENIGN,0.0
8520593,2,2,32.39211168,0.469450894,BENIGN,0.0
48567,1,1,3376.778471,41.18022526,BENIGN,0.0
23537,1,1,9431.958193,84.97259634,BENIGN,0.0
23472,1,1,4686.434901,85.20790729,BENIGN,0.0
165325,1,1,967.7907153,12.09738394,BENIGN,0.0
201198,1,1,834.9983598,9.940456665,BENIGN,0.0
95445,1,1,2011.629734,20.9544764,BENIGN,0.0
1143534,1,1,165.2771146,1.748964176,BENIGN,0.0
