;Unnamed: 0;season;division;round;localTeam;visitorTeam;localGoals;visitorGoals;date;timestamp
1379;28966;2008-09;1;24;Valladolid;Malaga;1;3;22/02/2009;1235257200
1380;28967;2008-09;1;25;Atletico de Bilbao;Sevilla;1;2;28/02/2009;1235775600
1381;28968;2008-09;1;25;Espanol;Real Madrid;0;2;28/02/2009;1235775600
1382;28969;2008-09;1;25;Atletico de Madrid;Barcelona;4;3;01/03/2009;1235862000
1383;28970;2008-09;1;25;Betis;Villarreal;2;2;01/03/2009;1235862000
1384;28971;2008-09;1;25;Sporting de Gijon;Mallorca;0;1;01/03/2009;1235862000
1385;28972;2008-09;1;25;Malaga;Recreativo de Huelva;0;2;01/03/2009;1235862000
1386;28973;2008-09;1;25;Numancia;Deportivo;0;1;01/03/2009;1235862000
1387;28974;2008-09;1;25;Santander;Osasuna;1;1;01/03/2009;1235862000
1388;28975;2008-09;1;25;Almeria;Getafe;2;1;01/03/2009;1235862000
1389;28976;2008-09;1;25;Valencia;Valladolid;1;2;01/03/2009;1235862000
1390;28977;2008-09;1;26;Barcelona;Atletico de Bilbao;2;0;07/03/2009;1236380400
1391;28978;2008-09;1;26;Real Madrid;Atletico de Madrid;1;1;07/03/2009;1236380400
1392;28979;2008-09;1;26;Villarreal;Espanol;1;0;07/03/2009;1236380400
1393;28980;2008-09;1;26;Deportivo;Santander;5;3;08/03/2009;1236466800
1394;28981;2008-09;1;26;Getafe;Malaga;1;2;08/03/2009;1236466800
1395;28982;2008-09;1;26;Recreativo de Huelva;Valladolid;2;3;08/03/2009;1236466800
1396;28983;2008-09;1;26;Mallorca;Betis;3;3;08/03/2009;1236466800
1397;28984;2008-09;1;26;Numancia;Valencia;2;1;08/03/2009;1236466800
1398;28985;2008-09;1;26;Osasuna;Sporting de Gijon;1;2;08/03/2009;1236466800
1399;28986;2008-09;1;26;Sevilla;Almeria;2;1;08/03/2009;1236466800
1400;28987;2008-09;1;27;Atletico de Bilbao;Real Madrid;2;5;14/03/2009;1236985200
1401;28988;2008-09;1;27;Valencia;Recreativo de Huelva;1;1;14/03/2009;1236985200
1402;28989;2008-09;1;27;Atletico de Madrid;Villarreal;3;2;15/03/2009;1237071600
1403;28990;2008-09;1;27;Betis;Osasuna;0;0;15/03/2009;1237071600
1404;28991;2008-09;1;27;Espanol;Mallorca;3;3;15/03/2009;1237071600
1405;28992;2008-09;1;27;Sporting de Gijon;Deportivo;3;2;15/03/2009;1237071600
1406;28993;2008-09;1;27;Malaga;Sevilla;2;2;15/03/2009;1237071600
1407;28994;2008-09;1;27;Santander;Numancia;5;0;15/03/2009;1237071600
1408;28995;2008-09;1;27;Almeria;Barcelona;0;2;15/03/2009;1237071600
1409;28996;2008-09;1;27;Valladolid;Getafe;1;0;15/03/2009;1237071600
1410;28997;2008-09;1;28;Sevilla;Valladolid;4;1;21/03/2009;1237590000
1411;28998;2008-09;1;28;Villarreal;Atletico de Bilbao;2;0;21/03/2009;1237590000
1412;28999;2008-09;1;28;Barcelona;Malaga;6;0;22/03/2009;1237676400
1413;29000;2008-09;1;28;Deportivo;Betis;1;1;22/03/2009;1237676400
1414;29001;2008-09;1;28;Getafe;Recreativo de Huelva;2;1;22/03/2009;1237676400
1415;29002;2008-09;1;28;Mallorca;Atletico de Madrid;2;0;22/03/2009;1237676400
1416;29003;2008-09;1;28;Numancia;Sporting de Gijon;2;1;22/03/2009;1237676400
1417;29004;2008-09;1;28;Osasuna;Espanol;1;0;22/03/2009;1237676400
1418;29005;2008-09;1;28;Santander;Valencia;0;1;22/03/2009;1237676400
1419;29006;2008-09;1;28;Real Madrid;Almeria;3;0;22/03/2009;1237676400
1420;29007;2008-09;1;29;Atletico de Bilbao;Mallorca;2;1;04/04/2009;1238796000
1421;29008;2008-09;1;29;Betis;Numancia;3;3;04/04/2009;1238796000
1422;29009;2008-09;1;29;Recreativo de Huelva;Sevilla;0;1;04/04/2009;1238796000
1423;29010;2008-09;1;29;Malaga;Real Madrid;0;1;04/04/2009;1238796000
1424;29011;2008-09;1;29;Almeria;Villarreal;3;0;04/04/2009;1238796000
1425;29012;2008-09;1;29;Valladolid;Barcelona;0;1;04/04/2009;1238796000
1426;29013;2008-09;1;29;Atletico de Madrid;Osasuna;2;4;05/04/2009;1238882400
1427;29014;2008-09;1;29;Espanol;Deportivo;3;1;05/04/2009;1238882400
1428;29015;2008-09;1;29;Sporting de Gijon;Santander;0;2;05/04/2009;1238882400
1429;29016;2008-09;1;29;Valencia;Getafe;4;1;05/04/2009;1238882400
1430;29017;2008-09;1;30;Barcelona;Recreativo de Huelva;2;0;11/04/2009;1239400800
1431;29018;2008-09;1;30;Villarreal;Malaga;0;2;11/04/2009;1239400800
1432;29019;2008-09;1;30;Deportivo;Atletico de Madrid;1;2;12/04/2009;1239487200
1433;29020;2008-09;1;30;Sporting de Gijon;Valencia;2;3;12/04/2009;1239487200
1434;29021;2008-09;1;30;Mallorca;Almeria;2;0;12/04/2009;1239487200
1435;29022;2008-09;1;30;Numancia;Espanol;0;0;12/04/2009;1239487200
1436;29023;2008-09;1;30;Osasuna;Atletico de Bilbao;2;1;12/04/2009;1239487200
1437;29024;2008-09;1;30;Santander;Betis;2;3;12/04/2009;1239487200
1438;29025;2008-09;1;30;Real Madrid;Valladolid;2;0;12/04/2009;1239487200
1439;29026;2008-09;1;30;Sevilla;Getafe;0;1;12/04/2009;1239487200
1440;29027;2008-09;1;31;Atletico de Bilbao;Deportivo;0;1;18/04/2009;1240005600
1441;29028;2008-09;1;31;Atletico de Madrid;Numancia;3;0;18/04/2009;1240005600
1442;29029;2008-09;1;31;Getafe;Barcelona;0;1;18/04/2009;1240005600
1443;29030;2008-09;1;31;Recreativo de Huelva;Real Madrid;0;1;18/04/2009;1240005600
1444;29031;2008-09;1;31;Malaga;Mallorca;1;1;18/04/2009;1240005600
1445;29032;2008-09;1;31;Betis;Sporting de Gijon;2;0;19/04/2009;1240092000
1446;29033;2008-09;1;31;Espanol;Santander;1;0;19/04/2009;1240092000
1447;29034;2008-09;1;31;Almeria;Osasuna;2;1;19/04/2009;1240092000
1448;29035;2008-09;1;31;Valencia;Sevilla;3;1;19/04/2009;1240092000
1449;29036;2008-09;1;31;Valladolid;Villarreal;0;0;19/04/2009;1240092000
1450;29037;2008-09;1;32;Numancia;Atletico de Bilbao;1;2;21/04/2009;1240264800
1451;29038;2008-09;1;32;Real Madrid;Getafe;3;2;21/04/2009;1240264800
1452;29039;2008-09;1;32;Barcelona;Sevilla;4;0;22/04/2009;1240351200
1453;29040;2008-09;1;32;Betis;Valencia;1;2;22/04/2009;1240351200
1454;29041;2008-09;1;32;Deportivo;Almeria;2;0;22/04/2009;1240351200
1455;29042;2008-09;1;32;Osasuna;Malaga;2;3;22/04/2009;1240351200
1456;29043;2008-09;1;32;Sporting de Gijon;Espanol;0;3;23/04/2009;1240437600
1457;29044;2008-09;1;32;Mallorca;Valladolid;2;0;23/04/2009;1240437600
1458;29045;2008-09;1;32;Santander;Atletico de Madrid;5;1;23/04/2009;1240437600
1459;29046;2008-09;1;32;Villarreal;Recreativo de Huelva;2;1;23/04/2009;1240437600
1460;29047;2008-09;1;33;Malaga;Deportivo;1;1;25/04/2009;1240610400
1461;29048;2008-09;1;33;Almeria;Numancia;2;1;25/04/2009;1240610400
1462;29049;2008-09;1;33;Valencia;Barcelona;2;2;25/04/2009;1240610400
1463;29050;2008-09;1;33;Atletico de Bilbao;Santander;2;1;26/04/2009;1240696800
1464;29051;2008-09;1;33;Atletico de Madrid;Sporting de Gijon;3;1;26/04/2009;1240696800
1465;29052;2008-09;1;33;Espanol;Betis;2;0;26/04/2009;1240696800
1466;29053;2008-09;1;33;Getafe;Villarreal;1;2;26/04/2009;1240696800
1467;29054;2008-09;1;33;Recreativo de Huelva;Mallorca;2;4;26/04/2009;1240696800
1468;29055;2008-09;1;33;Sevilla;Real Madrid;2;4;26/04/2009;1240696800
1469;29056;2008-09;1;33;Valladolid;Osasuna;0;0;26/04/2009;1240696800
1470;29057;2008-09;1;34;Numancia;Malaga;2;0;02/05/2009;1241215200
1471;29058;2008-09;1;34;Real Madrid;Barcelona;2;6;02/05/2009;1241215200
1472;29059;2008-09;1;34;Villarreal;Sevilla;0;2;02/05/2009;1241215200
1473;29060;2008-09;1;34;Betis;Atletico de Madrid;0;2;03/05/2009;1241301600
1474;29061;2008-09;1;34;Deportivo;Valladolid;1;0;03/05/2009;1241301600
1475;29062;2008-09;1;34;Espanol;Valencia;3;0;03/05/2009;1241301600
1476;29063;2008-09;1;34;Sporting de Gijon;Atletico de Bilbao;1;1;03/05/2009;1241301600
1477;29064;2008-09;1;34;Mallorca;Getafe;2;1;03/05/2009;1241301600
1478;29065;2008-09;1;34;Osasuna;Recreativo de Huelva;1;2;03/05/2009;1241301600
1479;29066;2008-09;1;34;Santander;Almeria;0;2;03/05/2009;1241301600
1480;29067;2008-09;1;35;Atletico de Bilbao;Betis;1;0;09/05/2009;1241820000
1481;29068;2008-09;1;35;Sevilla;Mallorca;3;1;09/05/2009;1241820000
1482;29069;2008-09;1;35;Valencia;Real Madrid;3;0;09/05/2009;1241820000
1483;29070;2008-09;1;35;Atletico de Madrid;Espanol;3;2;10/05/2009;1241906400
1484;29071;2008-09;1;35;Barcelona;Villarreal;3;3;10/05/2009;1241906400
1485;29072;2008-09;1;35;Getafe;Osasuna;3;0;10/05/2009;1241906400
1486;29073;2008-09;1;35;Recreativo de Huelva;Deportivo;1;2;10/05/2009;1241906400
1487;29074;2008-09;1;35;Malaga;Santander;1;0;10/05/2009;1241906400
1488;29075;2008-09;1;35;Almeria;Sporting de Gijon;3;1;10/05/2009;1241906400
1489;29076;2008-09;1;35;Valladolid;Numancia;0;0;10/05/2009;1241906400
1490;29077;2008-09;1;36;Deportivo;Getafe;1;1;16/05/2009;1242424800
1491;29078;2008-09;1;36;Osasuna;Sevilla;0;0;16/05/2009;1242424800
1492;29079;2008-09;1;36;Villarreal;Real Madrid;3;2;16/05/2009;1242424800
1493;29080;2008-09;1;36;Atletico de Madrid;Valencia;1;0;17/05/2009;1242511200
1494;29081;2008-09;1;36;Betis;Almeria;2;0;17/05/2009;1242511200
1495;29082;2008-09;1;36;Espanol;Atletico de Bilbao;1;0;17/05/2009;1242511200
1496;29083;2008-09;1;36;Sporting de Gijon;Malaga;2;1;17/05/2009;1242511200
1497;29084;2008-09;1;36;Mallorca;Barcelona;2;1;17/05/2009;1242511200
1498;29085;2008-09;1;36;Numancia;Recreativo de Huelva;1;0;17/05/2009;1242511200
1499;29086;2008-09;1;36;Santander;Valladolid;3;2;17/05/2009;1242511200
1500;29087;2008-09;1;37;Atletico de Bilbao;Atletico de Madrid;1;4;23/05/2009;1243029600
1501;29088;2008-09;1;37;Barcelona;Osasuna;0;1;23/05/2009;1243029600
1502;29089;2008-09;1;37;Getafe;Numancia;1;0;23/05/2009;1243029600
1503;29090;2008-09;1;37;Recreativo de Huelva;Santander;0;1;23/05/2009;1243029600
1504;29091;2008-09;1;37;Malaga;Betis;1;1;23/05/2009;1243029600
1505;29092;2008-09;1;37;Sevilla;Deportivo;1;0;23/05/2009;1243029600
1506;29093;2008-09;1;37;Almeria;Espanol;0;3;23/05/2009;1243029600
1507;29094;2008-09;1;37;Valladolid;Sporting de Gijon;1;2;23/05/2009;1243029600
1508;29095;2008-09;1;37;Villarreal;Valencia;3;1;23/05/2009;1243029600
1509;29096;2008-09;1;37;Real Madrid;Mallorca;1;3;24/05/2009;1243116000
1510;29097;2008-09;1;38;Atletico de Madrid;Almeria;3;0;30/05/2009;1243634400
1511;29098;2008-09;1;38;Deportivo;Barcelona;1;1;30/05/2009;1243634400
1512;29099;2008-09;1;38;Mallorca;Villarreal;2;3;30/05/2009;1243634400
1513;29100;2008-09;1;38;Valencia;Atletico de Bilbao;2;0;30/05/2009;1243634400
1514;29101;2008-09;1;38;Betis;Valladolid;1;1;31/05/2009;1243720800
1515;29102;2008-09;1;38;Espanol;Malaga;3;0;31/05/2009;1243720800
1516;29103;2008-09;1;38;Sporting de Gijon;Recreativo de Huelva;2;1;31/05/2009;1243720800
1517;29104;2008-09;1;38;Numancia;Sevilla;0;2;31/05/2009;1243720800
1518;29105;2008-09;1;38;Osasuna;Real Madrid;2;1;31/05/2009;1243720800
1519;29106;2008-09;1;38;Santander;Getafe;1;1;31/05/2009;1243720800
1520;29569;2009-10;1;1;Real Madrid;Deportivo;3;2;29/08/2009;1251496800
1521;29570;2009-10;1;1;Zaragoza;Tenerife;1;0;29/08/2009;1251496800
1522;29571;2009-10;1;1;Malaga;Atletico de Madrid;3;0;30/08/2009;1251583200
1523;29572;2009-10;1;1;Valencia;Sevilla;2;0;30/08/2009;1251583200
1524;29573;2009-10;1;1;Mallorca;Xerez;2;0;30/08/2009;1251583200
1525;29574;2009-10;1;1;Almeria;Valladolid;0;0;30/08/2009;1251583200
1526;29575;2009-10;1;1;Santander;Getafe;1;4;30/08/2009;1251583200
1527;29576;2009-10;1;1;Osasuna;Villarreal;1;1;30/08/2009;1251583200
1528;29577;2009-10;1;1;Atletico de Bilbao;Espanol;1;0;30/08/2009;1251583200
1529;29578;2009-10;1;1;Barcelona;Sporting de Gijon;3;0;31/08/2009;1251669600
1530;29579;2009-10;1;2;Espanol;Real Madrid;0;3;12/09/2009;1252706400
1531;29580;2009-10;1;2;Sevilla;Zaragoza;4;1;12/09/2009;1252706400
1532;29581;2009-10;1;2;Getafe;Barcelona;0;2;12/09/2009;1252706400
1533;29582;2009-10;1;2;Atletico de Madrid;Santander;1;1;12/09/2009;1252706400
1534;29583;2009-10;1;2;Xerez;Atletico de Bilbao;0;1;13/09/2009;1252792800
1535;29584;2009-10;1;2;Deportivo;Malaga;1;0;13/09/2009;1252792800
1536;29585;2009-10;1;2;Villarreal;Mallorca;1;1;13/09/2009;1252792800
1537;29586;2009-10;1;2;Tenerife;Osasuna;2;1;13/09/2009;1252792800
1538;29587;2009-10;1;2;Valladolid;Valencia;2;4;13/09/2009;1252792800
1539;29588;2009-10;1;2;Sporting de Gijon;Almeria;1;0;13/09/2009;1252792800
1540;29589;2009-10;1;3;Deportivo;Espanol;2;3;19/09/2009;1253311200
1541;29590;2009-10;1;3;Mallorca;Tenerife;4;0;19/09/2009;1253311200
1542;29591;2009-10;1;3;Osasuna;Sevilla;0;2;19/09/2009;1253311200
1543;29592;2009-10;1;3;Barcelona;Atletico de Madrid;5;2;19/09/2009;1253311200
1544;29593;2009-10;1;3;Malaga;Santander;1;2;19/09/2009;1253311200
1545;29594;2009-10;1;3;Real Madrid;Xerez;5;0;20/09/2009;1253397600
1546;29595;2009-10;1;3;Atletico de Bilbao;Villarreal;3;2;20/09/2009;1253397600
1547;29596;2009-10;1;3;Zaragoza;Valladolid;1;2;20/09/2009;1253397600
1548;29597;2009-10;1;3;Valencia;Sporting de Gijon;2;2;20/09/2009;1253397600
1549;29598;2009-10;1;3;Almeria;Getafe;1;0;20/09/2009;1253397600
1550;29599;2009-10;1;4;Sevilla;Mallorca;2;0;22/09/2009;1253570400
1551;29600;2009-10;1;4;Santander;Barcelona;1;4;22/09/2009;1253570400
1552;29601;2009-10;1;4;Espanol;Malaga;2;1;23/09/2009;1253656800
1553;29602;2009-10;1;4;Xerez;Deportivo;0;3;23/09/2009;1253656800
1554;29603;2009-10;1;4;Villarreal;Real Madrid;0;2;23/09/2009;1253656800
1555;29604;2009-10;1;4;Tenerife;Atletico de Bilbao;1;0;23/09/2009;1253656800
1556;29605;2009-10;1;4;Valladolid;Osasuna;1;2;23/09/2009;1253656800
1557;29606;2009-10;1;4;Getafe;Valencia;3;1;23/09/2009;1253656800
1558;29607;2009-10;1;4;Atletico de Madrid;Almeria;2;2;23/09/2009;1253656800
1559;29608;2009-10;1;4;Sporting de Gijon;Zaragoza;1;1;24/09/2009;1253743200
1560;29609;2009-10;1;5;Real Madrid;Tenerife;3;0;26/09/2009;1253916000
1561;29610;2009-10;1;5;Atletico de Bilbao;Sevilla;0;4;26/09/2009;1253916000
1562;29611;2009-10;1;5;Valencia;Atletico de Madrid;2;2;26/09/2009;1253916000
1563;29612;2009-10;1;5;Malaga;Barcelona;0;2;26/09/2009;1253916000
1564;29613;2009-10;1;5;Espanol;Xerez;0;0;27/09/2009;1254002400
1565;29614;2009-10;1;5;Deportivo;Villarreal;1;0;27/09/2009;1254002400
1566;29615;2009-10;1;5;Mallorca;Valladolid;3;0;27/09/2009;1254002400
1567;29616;2009-10;1;5;Osasuna;Sporting de Gijon;1;0;27/09/2009;1254002400
1568;29617;2009-10;1;5;Zaragoza;Getafe;3;0;27/09/2009;1254002400
1569;29618;2009-10;1;5;Almeria;Santander;2;2;27/09/2009;1254002400
1570;29619;2009-10;1;6;Tenerife;Deportivo;0;1;03/10/2009;1254520800
1571;29620;2009-10;1;6;Atletico de Madrid;Zaragoza;2;1;03/10/2009;1254520800
1572;29621;2009-10;1;6;Barcelona;Almeria;1;0;03/10/2009;1254520800
1573;29622;2009-10;1;6;Xerez;Malaga;1;1;04/10/2009;1254607200
1574;29623;2009-10;1;6;Villarreal;Espanol;0;0;04/10/2009;1254607200
1575;29624;2009-10;1;6;Sevilla;Real Madrid;2;1;04/10/2009;1254607200
1576;29625;2009-10;1;6;Valladolid;Atletico de Bilbao;2;2;04/10/2009;1254607200
1577;29626;2009-10;1;6;Sporting de Gijon;Mallorca;4;1;04/10/2009;1254607200
1578;29627;2009-10;1;6;Getafe;Osasuna;2;1;04/10/2009;1254607200
1579;29628;2009-10;1;6;Santander;Valencia;0;1;04/10/2009;1254607200
1580;29629;2009-10;1;7;Deportivo;Sevilla;1;0;17/10/2009;1255730400
1581;29630;2009-10;1;7;Real Madrid;Valladolid;4;2;17/10/2009;1255730400
1582;29631;2009-10;1;7;Valencia;Barcelona;0;0;17/10/2009;1255730400
1583;29632;2009-10;1;7;Xerez;Villarreal;2;1;18/10/2009;1255816800
1584;29633;2009-10;1;7;Espanol;Tenerife;2;1;18/10/2009;1255816800
1585;29634;2009-10;1;7;Atletico de Bilbao;Sporting de Gijon;1;2;18/10/2009;1255816800
1586;29635;2009-10;1;7;Mallorca;Getafe;3;1;18/10/2009;1255816800
1587;29636;2009-10;1;7;Osasuna;Atletico de Madrid;3;0;18/10/2009;1255816800
1588;29637;2009-10;1;7;Zaragoza;Santander;2;2;18/10/2009;1255816800
1589;29638;2009-10;1;7;Malaga;Almeria;1;2;18/10/2009;1255816800
1590;29639;2009-10;1;8;Sevilla;Espanol;0;0;24/10/2009;1256335200
1591;29640;2009-10;1;8;Sporting de Gijon;Real Madrid;0;0;24/10/2009;1256335200
1592;29641;2009-10;1;8;Atletico de Madrid;Mallorca;1;1;24/10/2009;1256335200
1593;29642;2009-10;1;8;Valladolid;Deportivo;4;0;25/10/2009;1256421600
1594;29643;2009-10;1;8;Getafe;Atletico de Bilbao;2;0;25/10/2009;1256421600
1595;29644;2009-10;1;8;Santander;Osasuna;1;1;25/10/2009;1256421600
1596;29645;2009-10;1;8;Barcelona;Zaragoza;6;1;25/10/2009;1256421600
1597;29646;2009-10;1;8;Almeria;Valencia;0;3;25/10/2009;1256421600
1598;29647;2009-10;1;8;Tenerife;Xerez;1;0;25/10/2009;1256421600
1599;29648;2009-10;1;8;Villarreal;Malaga;2;1;25/10/2009;1256421600
1600;29649;2009-10;1;9;Xerez;Sevilla;0;2;31/10/2009;1256943600
1601;29650;2009-10;1;9;Real Madrid;Getafe;2;0;31/10/2009;1256943600
1602;29651;2009-10;1;9;Atletico de Bilbao;Atletico de Madrid;1;0;31/10/2009;1256943600
1603;29652;2009-10;1;9;Osasuna;Barcelona;1;1;31/10/2009;1256943600
1604;29653;2009-10;1;9;Zaragoza;Almeria;2;1;01/11/2009;1257030000
1605;29654;2009-10;1;9;Malaga;Valencia;0;1;01/11/2009;1257030000
1606;29655;2009-10;1;9;Villarreal;Tenerife;5;0;01/11/2009;1257030000
1607;29656;2009-10;1;9;Espanol;Valladolid;1;1;01/11/2009;1257030000
1608;29657;2009-10;1;9;Deportivo;Sporting de Gijon;1;1;01/11/2009;1257030000
1609;29658;2009-10;1;9;Mallorca;Santander;1;0;01/11/2009;1257030000
1610;29659;2009-10;1;10;Barcelona;Mallorca;4;2;07/11/2009;1257548400
1611;29660;2009-10;1;10;Tenerife;Malaga;2;2;07/11/2009;1257548400
1612;29661;2009-10;1;10;Getafe;Deportivo;0;2;07/11/2009;1257548400
1613;29662;2009-10;1;10;Atletico de Madrid;Real Madrid;2;3;07/11/2009;1257548400
1614;29663;2009-10;1;10;Almeria;Osasuna;2;0;08/11/2009;1257634800
1615;29664;2009-10;1;10;Valencia;Zaragoza;3;1;08/11/2009;1257634800
1616;29665;2009-10;1;10;Sevilla;Villarreal;3;2;08/11/2009;1257634800
1617;29666;2009-10;1;10;Valladolid;Xerez;0;0;08/11/2009;1257634800
1618;29667;2009-10;1;10;Sporting de Gijon;Espanol;1;0;08/11/2009;1257634800
1619;29668;2009-10;1;10;Santander;Atletico de Bilbao;0;2;08/11/2009;1257634800
1620;29669;2009-10;1;11;Tenerife;Sevilla;1;2;21/11/2009;1258758000
1621;29670;2009-10;1;11;Deportivo;Atletico de Madrid;2;1;21/11/2009;1258758000
1622;29671;2009-10;1;11;Real Madrid;Santander;1;0;21/11/2009;1258758000
1623;29672;2009-10;1;11;Atletico de Bilbao;Barcelona;1;1;21/11/2009;1258758000
1624;29673;2009-10;1;11;Villarreal;Valladolid;3;1;22/11/2009;1258844400
1625;29674;2009-10;1;11;Xerez;Sporting de Gijon;0;0;22/11/2009;1258844400
1626;29675;2009-10;1;11;Espanol;Getafe;0;2;22/11/2009;1258844400
1627;29676;2009-10;1;11;Mallorca;Almeria;3;1;22/11/2009;1258844400
1628;29677;2009-10;1;11;Osasuna;Valencia;1;3;22/11/2009;1258844400
1629;29678;2009-10;1;11;Malaga;Zaragoza;1;1;22/11/2009;1258844400
1630;29679;2009-10;1;12;Sevilla;Malaga;2;2;28/11/2009;1259362800
1631;29680;2009-10;1;12;Sporting de Gijon;Villarreal;1;0;28/11/2009;1259362800
1632;29681;2009-10;1;12;Valencia;Mallorca;1;1;28/11/2009;1259362800
1633;29682;2009-10;1;12;Valladolid;Tenerife;3;3;29/11/2009;1259449200
1634;29683;2009-10;1;12;Getafe;Xerez;5;1;29/11/2009;1259449200
1635;29684;2009-10;1;12;Atletico de Madrid;Espanol;4;0;29/11/2009;1259449200
1636;29685;2009-10;1;12;Santander;Deportivo;0;1;29/11/2009;1259449200
1637;29686;2009-10;1;12;Barcelona;Real Madrid;1;0;29/11/2009;1259449200
1638;29687;2009-10;1;12;Almeria;Atletico de Bilbao;1;4;29/11/2009;1259449200
1639;29688;2009-10;1;12;Zaragoza;Osasuna;0;1;29/11/2009;1259449200
1640;29689;2009-10;1;13;Sevilla;Valladolid;1;1;05/12/2009;1259967600
1641;29690;2009-10;1;13;Xerez;Atletico de Madrid;0;2;05/12/2009;1259967600
1642;29691;2009-10;1;13;Deportivo;Barcelona;1;3;05/12/2009;1259967600
1643;29692;2009-10;1;13;Real Madrid;Almeria;4;2;05/12/2009;1259967600
1644;29693;2009-10;1;13;Tenerife;Sporting de Gijon;2;1;06/12/2009;1260054000
1645;29694;2009-10;1;13;Villarreal;Getafe;3;2;06/12/2009;1260054000
1646;29695;2009-10;1;13;Espanol;Santander;0;4;06/12/2009;1260054000
1647;29696;2009-10;1;13;Atletico de Bilbao;Valencia;1;2;06/12/2009;1260054000
1648;29697;2009-10;1;13;Mallorca;Zaragoza;4;1;06/12/2009;1260054000
1649;29698;2009-10;1;13;Malaga;Osasuna;1;1;06/12/2009;1260054000
1650;29699;2009-10;1;14;Barcelona;Espanol;1;0;12/12/2009;1260572400
1651;29700;2009-10;1;14;Valencia;Real Madrid;2;3;12/12/2009;1260572400
1652;29701;2009-10;1;14;Zaragoza;Atletico de Bilbao;1;2;12/12/2009;1260572400
1653;29702;2009-10;1;14;Valladolid;Malaga;1;1;13/12/2009;1260658800
1654;29703;2009-10;1;14;Sporting de Gijon;Sevilla;0;1;13/12/2009;1260658800
1655;29704;2009-10;1;14;Getafe;Tenerife;2;1;13/12/2009;1260658800
1656;29705;2009-10;1;14;Atletico de Madrid;Villarreal;1;2;13/12/2009;1260658800
1657;29706;2009-10;1;14;Santander;Xerez;3;2;13/12/2009;1260658800
1658;29707;2009-10;1;14;Almeria;Deportivo;1;1;13/12/2009;1260658800
1659;29708;2009-10;1;14;Osasuna;Mallorca;0;1;13/12/2009;1260658800
1660;29709;2009-10;1;15;Xerez;Barcelona;0;2;02/12/2009;1259708400
1661;29710;2009-10;1;15;Sevilla;Getafe;1;2;19/12/2009;1261177200
1662;29711;2009-10;1;15;Real Madrid;Zaragoza;6;0;19/12/2009;1261177200
1663;29712;2009-10;1;15;Atletico de Bilbao;Osasuna;2;0;19/12/2009;1261177200
1664;29713;2009-10;1;15;Valladolid;Sporting de Gijon;2;1;20/12/2009;1261263600
1665;29714;2009-10;1;15;Tenerife;Atletico de Madrid;1;1;20/12/2009;1261263600
1666;29715;2009-10;1;15;Villarreal;Santander;2;0;20/12/2009;1261263600
1667;29716;2009-10;1;15;Espanol;Almeria;2;0;20/12/2009;1261263600
1668;29717;2009-10;1;15;Deportivo;Valencia;0;0;20/12/2009;1261263600
1669;29718;2009-10;1;15;Malaga;Mallorca;2;1;20/12/2009;1261263600
1670;29719;2009-10;1;16;Atletico de Madrid;Sevilla;2;1;02/01/2010;1262386800
1671;29720;2009-10;1;16;Barcelona;Villarreal;1;1;02/01/2010;1262386800
1672;29721;2009-10;1;16;Valencia;Espanol;1;0;02/01/2010;1262386800
1673;29722;2009-10;1;16;Sporting de Gijon;Malaga;2;2;03/01/2010;1262473200
1674;29723;2009-10;1;16;Getafe;Valladolid;1;0;03/01/2010;1262473200
1675;29724;2009-10;1;16;Santander;Tenerife;2;0;03/01/2010;1262473200
1676;29725;2009-10;1;16;Almeria;Xerez;1;0;03/01/2010;1262473200
1677;29726;2009-10;1;16;Zaragoza;Deportivo;0;0;03/01/2010;1262473200
1678;29727;2009-10;1;16;Osasuna;Real Madrid;0;0;03/01/2010;1262473200
1679;29728;2009-10;1;16;Mallorca;Atletico de Bilbao;2;0;03/01/2010;1262473200
1680;29729;2009-10;1;17;Valladolid;Atletico de Madrid;0;4;09/01/2010;1262991600
1681;29730;2009-10;1;17;Sevilla;Santander;1;2;09/01/2010;1262991600
1682;29731;2009-10;1;17;Villarreal;Almeria;1;1;09/01/2010;1262991600
1683;29732;2009-10;1;17;Sporting de Gijon;Getafe;1;0;10/01/2010;1263078000
1684;29733;2009-10;1;17;Tenerife;Barcelona;0;5;10/01/2010;1263078000
1685;29734;2009-10;1;17;Xerez;Valencia;1;3;10/01/2010;1263078000
1686;29735;2009-10;1;17;Espanol;Zaragoza;2;1;10/01/2010;1263078000
1687;29736;2009-10;1;17;Deportivo;Osasuna;1;0;10/01/2010;1263078000
1688;29737;2009-10;1;17;Real Madrid;Mallorca;2;0;10/01/2010;1263078000
1689;29738;2009-10;1;17;Malaga;Atletico de Bilbao;1;1;10/01/2010;1263078000
1690;29739;2009-10;1;18;Barcelona;Sevilla;4;0;16/01/2010;1263596400
1691;29740;2009-10;1;18;Osasuna;Espanol;2;0;16/01/2010;1263596400
1692;29741;2009-10;1;18;Atletico de Bilbao;Real Madrid;1;0;16/01/2010;1263596400
